	P35.F11.no.no.no.unknown.mzXML	P36.A1.no.no.no.unknown.190919182402.mzXML	P37.C8.no.no.no.unknown.mzXML	P37.D7.no.no.no.unknown.mzXML	P38.A6.no.no.no.unknown.mzXML	P38.B11.no.no.no.unknown.mzXML	P38.B5.no.no.no.unknown.mzXML	P38.C8.no.no.no.unknown.mzXML	P38.D2.no.no.no.unknown.mzXML	P38.D4.no.no.no.unknown.mzXML	P38.D6.no.no.no.unknown.mzXML	P35.A9.no.no.no.unknown.mzXML	P35.H5.no.no.no.unknown.mzXML	P36.A10.no.no.no.unknown.mzXML	P37.B2.no.no.no.unknown.mzXML	P37.C12.no.no.no.unknown.mzXML	P37.C5.no.no.no.unknown.mzXML	P37.D10.no.no.no.unknown.mzXML	P37.D3.no.no.no.unknown.190919201024.mzXML	P37.E4.no.no.no.unknown.mzXML	P38.A8.no.no.no.unknown.mzXML	P38.C10.no.no.no.unknown.mzXML	P38.C2.no.no.no.unknown.mzXML	P38.C3.no.no.no.unknown.mzXML	P38.C4.no.no.no.unknown.mzXML	P38.C6.no.no.no.unknown.mzXML	P35.F1.no.no.no.unknown.mzXML	P35.F12.no.no.no.unknown.mzXML	P35.F4.no.no.no.unknown.mzXML	P35.F7.no.no.no.unknown.mzXML	P36.A4.no.no.no.unknown.190919185036.mzXML	P37.B8.no.no.no.unknown.mzXML	P37.B9.no.no.no.unknown.mzXML	P37.C3.no.no.no.unknown.mzXML	P37.C6.no.no.no.unknown.mzXML	P37.D4.no.no.no.unknown.mzXML	P37.E10.no.no.no.unknown.mzXML	P37.E8.no.no.no.unknown.mzXML	P37.G5.no.no.no.unknown.mzXML	P37.G8.no.no.no.unknown.190919213007.mzXML	P38.A3.no.no.no.unknown.mzXML	P38.A7.no.no.no.unknown.190919210333.mzXML	P38.B10.no.no.no.unknown.mzXML	P38.B2.no.no.no.unknown.mzXML	P38.B9.no.no.no.unknown.mzXML	P38.C7.no.no.no.unknown.mzXML	P38.D3.no.no.no.unknown.mzXML	P38.D5.no.no.no.unknown.mzXML	P35.E12.no.no.no.unknown.mzXML	P35.E8.no.no.no.unknown.mzXML	P35.F6.no.yes.no.unknown.mzXML	P35.F8.no.no.no.unknown.mzXML	P35.G1.no.no.no.unknown.mzXML	P35.G2.no.yes.no.unknown.mzXML	P35.G8.no.no.no.unknown.mzXML	P36.A6.no.no.no.unknown.190919190353.mzXML	P36.A9.no.no.no.unknown.mzXML	P37.A2.no.no.no.unknown.190919181045.mzXML	P37.A8.no.no.no.unknown.mzXML	P37.B12.no.no.no.unknown.190919215641.mzXML	P37.B3.no.yes.no.unknown.mzXML	P37.C1.no.no.no.unknown.mzXML	P37.C2.no.no.no.unknown.mzXML	P37.D12.no.no.no.unknown.mzXML	P37.D8.no.yes.no.unknown.mzXML	P37.E1.no.no.no.unknown.mzXML	P37.G3.no.no.no.unknown.mzXML	P37.G4.no.yes.no.unknown.mzXML	P38.A10.no.no.no.unknown.190919193029.mzXML	P38.A4.no.no.no.unknown.190919203658.mzXML	P35.A11.no.no.no.unknown.mzXML	P35.A4.no.no.yes.no.mzXML	P35.G3.no.no.no.unknown.mzXML	P35.H11.no.no.no.unknown.mzXML	P35.H8.no.no.no.unknown.mzXML	P36.A11.no.no.no.unknown.mzXML	P36.A12.no.no.no.unknown.mzXML	P36.B3.no.no.no.unknown.mzXML	P36.B4.no.no.no.unknown.mzXML	P37.A7.no.no.no.unknown.mzXML	P37.B11.no.no.no.unknown.mzXML	P37.C11.no.no.no.unknown.mzXML	P37.D1.no.no.no.unknown.mzXML	P37.D6.no.no.no.unknown.mzXML	P37.E7.no.no.no.unknown.mzXML	P37.G12.no.no.no.unknown.190919202341.mzXML	P37.H10.no.no.no.unknown.mzXML	P38.B4.no.no.no.unknown.mzXML	P38.C9.no.no.no.unknown.mzXML	P35.F3.no.no.no.unknown.mzXML	P35.G6.no.no.yes.no.mzXML	P36.A2.no.no.no.unknown.mzXML	P37.B10.no.no.no.unknown.mzXML	P37.C10.no.no.no.unknown.mzXML	P37.C4.no.no.no.unknown.mzXML	P37.C9.no.yes.no.unknown.mzXML	P37.D9.no.no.no.unknown.mzXML	P37.G11.no.no.no.unknown.mzXML	P38.A5.no.yes.no.unknown.mzXML	P35.G7.no.no.no.unknown.mzXML	P35.H6.no.no.no.unknown.mzXML	P37.D5.no.no.no.unknown.mzXML	P38.C5.no.yes.no.unknown.mzXML	P37.E6.no.no.no.unknown.mzXML	P36.A3.no.no.no.unknown.mzXML	P36.B5.no.no.no.unknown.mzXML	P37.E5.no.no.no.unknown.mzXML	P37.H8.no.no.no.unknown.mzXML	P35.E7.no.no.yes.no.mzXML	P37.E9.no.no.no.unknown.mzXML	P37.G6.no.no.no.unknown.mzXML	P38.B1.no.no.no.unknown.mzXML	P37.A3.no.yes.no.unknown.190919205016.mzXML	P37.G7.no.no.no.unknown.mzXML	P35.A10.no.no.yes.no.mzXML	P35.H7.no.no.no.unknown.mzXML	P36.A5.no.yes.no.unknown.mzXML	P35.D8.no.yes.no.unknown.mzXML	P37.F1.no.no.no.unknown.mzXML	P36.B2.no.no.no.unknown.mzXML	P35.B4.no.no.yes.no.mzXML	P35.F9.no.no.no.unknown.mzXML	P36.B1.no.no.no.unknown.mzXML	P35.H9.no.yes.no.unknown.mzXML
P35.A11.no.no.no.unknown.mzXML	0.404020274702	0.455120237638	0.747717556775	0.535864570464	0.518971129278	0.474098201263	0.475450214951	0.531689968766	0.554677073223	0.4995790195	0.422719168134	0.664692107665	0.374363196687	0.431511726	0.466256272733	0.584903574038	0.612449203581	0.432193378716	0.873889836063	0.66856484684	0.512063830488	0.589095733411	0.711884754144	0.64018488546	0.505014143247	0.743178540128	0.274108189637	0.354392453968	0.74505613349	0.876590019753	0.629261495483	0.850762978298	0.78572794875	0.581150639209	0.808597065617	0.6000195584	0.694927336305	0.774762562113	0.471509316264	0.708881138709	0.615281613846	0.484798806258	0.613479644807	0.416653189833	0.590506179772	0.508591297263	0.438873195719	0.507845257	0.50987175547	0.349404787301	0.765400217	0.349073572349	0.674407056512	0.37340610806	0.375551226751	0.794560121897	0.413015606293	0.777876054333	0.556222037222	0.61009516922	0.633049034899	0.602177889591	0.76843927619	0.50000174725	0.460830149652	0.708427090729	0.524822262762	0.528053964472	0.636797820637	0.549661104775	0.0	0.368917570791	0.313564826314	0.45340990364	0.344882699017	0.258489660854	0.416906822417	0.406781691297	0.303439313	0.674643389	0.74096838613	0.582142888164	0.720451097581	0.902587506119	0.589917521	0.508674484754	0.75512749051	0.561035970903	0.640517757641	0.659125523363	0.27987132108	0.504463019266	0.491365181254	0.562857156126	0.688500351221	0.826994045163	0.566273907048	0.498948645749	0.572463939786	0.438741546036	0.397343240699	0.739588314651	0.7997269411	0.692907673461	0.353473295677	0.322238431678	0.567872270216	0.461913607269	0.414474620493	0.466697158067	0.586552546	0.57020413157	0.509557303245	0.465109849267	0.478407477696	0.265641248797	0.795285022693	0.342210637987	0.487802204232	0.44399655161	0.291738565417	0.857217640857	0.273750750726	0.253008659133
P35.A4.no.no.yes.no.mzXML	0.480217620441	0.539118915696	0.688549771647	0.524941199287	0.657660444631	0.507593479015	0.546943349961	0.575134243725	0.642555368285	0.598611969595	0.46988388988	0.583518749542	0.386978949161	0.354968062387	0.553806973661	0.668282118	0.59040683959	0.467803149403	0.833795177668	0.749752774499	0.545798213319	0.637762334457	0.767546089535	0.675843735703	0.54522335209	0.759686685519	0.337618708013	0.447667417448	0.721286724746	0.866228015398	0.630104498555	0.834648829917	0.747987500252	0.631783177264	0.790865380059	0.576529655365	0.742048236613	0.71484124143	0.583362928167	0.690079536915	0.723114464477	0.611396283223	0.590708325772	0.506255608778	0.657536150116	0.578773702315	0.547492908642	0.581114315953	0.468292533266	0.371569604686	0.73597010234	0.483376082192	0.600376110402	0.381183459525	0.348236470067	0.833095197499	0.414372250829	0.853210273853	0.713131767426	0.702019978659	0.694139069318	0.638117562543	0.709554076257	0.575691492303	0.465052781325	0.743086618	0.568503011706	0.542728719314	0.755790151145	0.712376746137	0.368917570791	0.0	0.401437084905	0.41940784029	0.341176964365	0.383023986	0.375745067815	0.398517860797	0.358256700396	0.768931163422	0.732520916465	0.583929493128	0.626040919504	0.80316205812	0.600226427001	0.643647191931	0.777386788998	0.603813304019	0.647210930765	0.597244103604	0.352474275352	0.444533505667	0.573747077147	0.669104891511	0.661203177306	0.715515974845	0.536971081759	0.520472229561	0.657122119971	0.472567565835	0.499587552499	0.744787028	0.793562850587	0.63035632463	0.341922985026	0.343830870016	0.587402384175	0.572986307146	0.399912470503	0.564054791782	0.697303200243	0.633893007719	0.631461549263	0.573063632146	0.519761967599	0.347690987412	0.867191160469	0.342795579343	0.547321873189	0.373425749867	0.333627051667	0.810979699338	0.363779035046	0.335681584678
P35.G3.no.no.no.unknown.mzXML	0.353086899677	0.4799539317	0.764669676589	0.484770843515	0.463855739196	0.454125382273	0.391346536783	0.525272880763	0.488585373256	0.411588052412	0.363131454045	0.639075903639	0.330461636665	0.412128058	0.407649570704	0.566310694084	0.565187142652	0.389597932695	0.848230218076	0.636855986729	0.478310049522	0.531530380468	0.664320628168	0.507274658261	0.465986970267	0.632041623184	0.305220332653	0.294495222058	0.734673409469	0.876412374753	0.650750924397	0.860968276278	0.758955938844	0.569428009215	0.807996469616	0.524365047476	0.582039623418	0.792486432104	0.54046589923	0.711699047712	0.633805402901	0.50053761925	0.547902946774	0.351516117703	0.514318134543	0.451169836177	0.433430288717	0.459941847	0.431907979704	0.338431919323	0.70883832	0.309285685309	0.645462754468	0.350956156026	0.276438957553	0.822935098911	0.476737424262	0.825616405262	0.546621826227	0.518094241036	0.560995868683	0.553117607788	0.715597766005	0.472930125209	0.422178397555	0.628384380929	0.491192142746	0.444044639556	0.653234876653	0.576438565788	0.313564826314	0.401437084905	0.0	0.426461906721	0.304341298957	0.366058175585	0.382426756382	0.365043109317	0.35075121	0.666859486	0.724739998138	0.518907120038	0.665232459498	0.898417734894	0.520201093	0.538900689769	0.708867850418	0.471129096678	0.584173498584	0.574105533704	0.279172492081	0.491277539219	0.469971070265	0.579009107158	0.625050500063	0.826666265167	0.498963957745	0.446754835723	0.497186691749	0.418663565965	0.394801572697	0.600011624	0.78064078411	0.616024407576	0.404627694702	0.356564328643	0.47910962226	0.494530374253	0.410708260625	0.449053226102	0.603289655	0.48965929549	0.528190125236	0.421478286289	0.450834213627	0.297953709894	0.737370104606	0.289983523065	0.487437892231	0.477099210693	0.276608638447	0.848501469849	0.346467712654	0.260523495151
P35.H11.no.no.no.unknown.mzXML	0.397654016108	0.530892519704	0.694082068589	0.535155243324	0.62803687293	0.591240002839	0.618877623762	0.636482768272	0.703917070332	0.542184755373	0.511331948222	0.60331499419	0.45147316292	0.355259199579	0.630348437294	0.648372425286	0.625193513061	0.509981729715	0.814328024836	0.673687556163	0.609886089951	0.716489542418	0.783105212976	0.679732850801	0.621124360705	0.77342689002	0.361495863235	0.409695842247	0.71508810057	0.90999981218	0.605427283157	0.837143758977	0.752413459857	0.594905463823	0.842872764314	0.621173571894	0.716597616417	0.707883914315	0.62007529771	0.658566897024	0.715972655284	0.596565504815	0.624658154314	0.557526086885	0.738010659262	0.548625406128	0.556353802553	0.571680359713	0.477662679656	0.437465250375	0.746751253013	0.473098164581	0.594458538014	0.38802887953	0.340831201318	0.825039009612	0.422762848598	0.817790985002	0.657184644543	0.646918919706	0.758256174242	0.685748534514	0.765243309117	0.515099846212	0.510267077735	0.740117884689	0.618670064335	0.597580129012	0.687130545939	0.696006190064	0.45340990364	0.41940784029	0.426461906721	0.0	0.40416232849	0.412828844817	0.3999070068	0.419291602613	0.362043978552	0.753986014984	0.704135873331	0.625994162748	0.626634228933	0.839817109435	0.605453244578	0.620161365329	0.839681180321	0.618053905573	0.684196187947	0.613360573093	0.425943535157	0.481960867259	0.56003008498	0.643609589713	0.684724671473	0.771991896762	0.569385062785	0.533896972631	0.726005818959	0.456972518272	0.517952060687	0.698025571963	0.830970303761	0.66911441082	0.382605067161	0.30600052547	0.645711342594	0.598789835805	0.460790012029	0.564323590614	0.698449977206	0.688950217933	0.579510574892	0.656376626546	0.609153934586	0.454320623546	0.88815300728	0.424173661167	0.569479035076	0.451523019823	0.42002505348	0.799330374602	0.417333458913	0.377802861933
P35.H8.no.no.no.unknown.mzXML	0.418612099419	0.406897503221	0.726228458875	0.482392151259	0.579638572159	0.494548133	0.501584916754	0.558150744558	0.590299988	0.502898403254	0.3999438278	0.583649169375	0.411309278411	0.432001409716	0.464116471464	0.667357745665	0.543274543457	0.4002161214	0.864077744	0.683408558734	0.543388241228	0.571666668214	0.763438354	0.594511357189	0.443162433	0.715999378	0.202718059203	0.415960616584	0.687727222219	0.837830360595	0.631839781289	0.862505273206	0.808562326574	0.522456386	0.794390575486	0.549495477225	0.723466048138	0.784124991	0.588401292	0.736649550605	0.78011314423	0.584950858	0.570933684571	0.46386036266	0.634037590719	0.502930018006	0.462425311462	0.501451947751	0.428910393428	0.232400589151	0.686581070843	0.36678466505	0.634060016268	0.293956005588	0.267332724168	0.832251151832	0.344697917	0.827412888173	0.677666377	0.609037410023	0.652789140785	0.609845376366	0.732902115932	0.486846964974	0.439403483318	0.700259758599	0.546410278546	0.547581661226	0.712219830568	0.697707163698	0.344882699017	0.341176964365	0.304341298957	0.40416232849	0.0	0.25480331449	0.387683831082	0.348661681	0.32030071066	0.721481054861	0.743846974	0.538642191847	0.645729012291	0.889267189541	0.551739370776	0.636359784636	0.829778472574	0.544719927634	0.598593195398	0.556009812554	0.236002958764	0.415292705661	0.520645364	0.646164737115	0.572404822717	0.80997554228	0.553854081769	0.552109504552	0.628959902629	0.417868208671	0.466845623467	0.73977263152	0.755565061	0.67006330233	0.259252246259	0.255612337372	0.595183468	0.545269088	0.289092280526	0.500693635749	0.754189508877	0.608946836413	0.562118813	0.535386739	0.532567469598	0.284059501494	0.824090670648	0.34983776465	0.50999740502	0.380707698142	0.187134016219	0.810073324715	0.230245494385	0.216169940649
P36.A11.no.no.no.unknown.mzXML	0.458074615626	0.425827976574	0.753335017577	0.500863326246	0.593733739813	0.52739345989	0.523693132714	0.631257992106	0.623891741504	0.546328908134	0.451448797097	0.682652985793	0.465330829604	0.415961829044	0.533968712398	0.679651656922	0.643753331781	0.448418908655	0.894822238421	0.714957697	0.567938429944	0.676788008454	0.813318379747	0.701699635597	0.528801239885	0.80498820778	0.2001632124	0.388943123055	0.763424527355	0.905473448142	0.647361169645	0.851207660818	0.827522185207	0.603368009587	0.862671254206	0.571719073927	0.77554025301	0.778024543888	0.533706551865	0.74794489263	0.753279606123	0.589118569644	0.661623404015	0.490246159765	0.687240456156	0.532289236935	0.460613597618	0.543204776599	0.461268278502	0.236089752202	0.809758419666	0.390103669525	0.649587338701	0.328953770342	0.324058449014	0.830344383509	0.347271396611	0.827181958864	0.662935227348	0.662934461506	0.748886058126	0.661730538537	0.823416367	0.502349558995	0.44004793756	0.731841815609	0.61653951315	0.589364681848	0.754396414614	0.694994393915	0.258489660854	0.383023986	0.366058175585	0.412828844817	0.25480331449	0.0	0.329859472675	0.310161162759	0.223984775716	0.743648840897	0.75249898299	0.580467254629	0.683493034633	0.907382994551	0.620146348329	0.603837557188	0.849884849225	0.615627713384	0.688656556778	0.658102080564	0.240356792798	0.450346519	0.52252799391	0.651618042523	0.706356300294	0.86747115212	0.590893727591	0.582228941253	0.676943194969	0.377540513	0.507842051476	0.789877521261	0.839771983641	0.690781620546	0.302751168092	0.237009040433	0.626599173494	0.509500586962	0.296816288073	0.471585228906	0.722028236973	0.621297191947	0.571420437714	0.513412047946	0.595105854405	0.264128371368	0.861341588277	0.32599506937	0.516903743966	0.385544968614	0.232954586219	0.862052199345	0.134270921896	0.228263419772
P36.A12.no.no.no.unknown.mzXML	0.438447816719	0.601864351005	0.726753504006	0.476207425524	0.604410730407	0.512563523244	0.480345464961	0.590685233795	0.604979564198	0.566544375567	0.443259451165	0.605971290606	0.438517876719	0.351156596	0.511561223756	0.673644750816	0.601912413597	0.441698125721	0.881453254059	0.74581190911	0.491665919508	0.637805860362	0.768056330116	0.665617835498	0.504398275248	0.778246063111	0.349851787675	0.421773262867	0.701615612403	0.894543295789	0.616856099533	0.812674743375	0.781919695763	0.609211291195	0.829415134659	0.484476320516	0.736244500264	0.731609208134	0.522877749239	0.738275235738	0.755431464266	0.592696290204	0.602499711801	0.456875370914	0.648900606947	0.556584794335	0.484610399742	0.549009498	0.342578868972	0.319182730362	0.773051612	0.418166191418	0.572294381358	0.455214478183	0.374408600749	0.825240986913	0.447427616276	0.867156451199	0.658861782171	0.671634231343	0.720441612161	0.604247094583	0.762030480167	0.541995371313	0.42414295956	0.679435126801	0.556550065778	0.497918824502	0.756471491756	0.714306734857	0.416906822417	0.375745067815	0.382426756382	0.3999070068	0.387683831082	0.329859472675	0.0	0.251728500374	0.310171971	0.770015559	0.734200965133	0.533967632068	0.608792279413	0.847584202349	0.588783403	0.649336503825	0.800571067601	0.551521905879	0.661228255661	0.533715194865	0.376132938936	0.368721545791	0.531539100234	0.641788322284	0.665505185164	0.792645846592	0.517500688829	0.513711617757	0.641657600821	0.329680868654	0.492250913746	0.742794400643	0.827780847086	0.634580256548	0.365197436683	0.349485560651	0.621538316189	0.511849091244	0.348404090806	0.511791603976	0.720853003	0.561496296561	0.61955479519	0.498790676251	0.535632928839	0.32333547897	0.862736059794	0.347197811979	0.505363726258	0.450628004627	0.398571996203	0.816322530816	0.337482901663	0.357216828393
P36.B3.no.no.no.unknown.mzXML	0.382982672617	0.582841039583	0.752579070093	0.481318576297	0.597488575	0.487072557026	0.473498760737	0.584903113415	0.591456964817	0.548820196226	0.434390006	0.634805181183	0.446517030553	0.323396887015	0.502937471497	0.671320625315	0.604282921187	0.417050682583	0.893096977214	0.726205700452	0.507569898231	0.631241463922	0.745934553508	0.660212617	0.508046085984	0.753611420493	0.337310032663	0.394364899817	0.685462584843	0.886057819943	0.59093944125	0.842454404551	0.763564061182	0.608871328782	0.825223094913	0.496761740258	0.713845632715	0.769591856461	0.548792680902	0.755131319122	0.734756740602	0.584630394831	0.591133183409	0.457698837729	0.632310549448	0.551913003	0.459384275541	0.512278986732	0.353151355911	0.274738584538	0.759304000361	0.409790753295	0.612008937	0.450103165	0.33929824367	0.842244619158	0.390575113219	0.874097748378	0.604000521792	0.642020986821	0.717445410576	0.59637344422	0.789468565579	0.539621299	0.429130687429	0.701535569194	0.556843815443	0.521426997196	0.758256420121	0.721356152279	0.406781691297	0.398517860797	0.365043109317	0.419291602613	0.348661681	0.310161162759	0.251728500374	0.0	0.287166277069	0.737727701393	0.742417716515	0.534062628767	0.638573228	0.868712048616	0.593710937609	0.641468456359	0.818649928909	0.576090761576	0.651593004174	0.607484235159	0.339633190981	0.38503119177	0.517040527966	0.654458349827	0.631673391632	0.818658914539	0.522171494567	0.536390743464	0.622516166377	0.366068632732	0.466128007534	0.728852425085	0.818328013363	0.653715690039	0.333031873667	0.347333443632	0.613394379773	0.523294363953	0.296743789669	0.49987802575	0.724448014413	0.587413774206	0.606790632786	0.489034478022	0.536783106537	0.289137720934	0.848461263	0.356142053932	0.506270496	0.445525397446	0.365994203219	0.830003404085	0.293835130765	0.333839748334
P36.B4.no.no.no.unknown.mzXML	0.431301951284	0.493818149241	0.732754176207	0.473442321053	0.542757156771	0.488107263768	0.483858591484	0.552883349224	0.605527590592	0.492904793	0.412694099706	0.639162337	0.42072331329	0.355932941644	0.52082333324	0.66299499618	0.60388680899	0.415243584292	0.867207807199	0.681967072205	0.520915740958	0.634123855732	0.765853271351	0.668215460834	0.539256643691	0.764775008353	0.248374409376	0.367189448582	0.726364933726	0.895802127896	0.62209191789	0.835416748494	0.790507324943	0.57985965663	0.842634403843	0.527102846946	0.727012354546	0.732098456402	0.511518180733	0.705916916	0.709363667419	0.540832266689	0.592324000204	0.449139630449	0.660561255321	0.498910234749	0.430703816285	0.503559083496	0.426286557295	0.297223670108	0.78036237922	0.370006215	0.61985521281	0.374258129687	0.284181679284	0.806760916097	0.380787356929	0.82412832244	0.645731703531	0.647910348648	0.713102619426	0.64605204377	0.802227039506	0.496852363748	0.393862678091	0.72863795895	0.563751395218	0.514263710971	0.720843618	0.674006370163	0.303439313	0.358256700396	0.35075121	0.362043978552	0.32030071066	0.223984775716	0.310171971	0.287166277069	0.0	0.707620533292	0.705223865442	0.558483289558	0.665899252833	0.883589998769	0.556509111443	0.605257820197	0.828248123828	0.569512687354	0.611052124	0.611707326941	0.271478023821	0.405541104514	0.509074682736	0.616900659617	0.663836797496	0.814870075499	0.526533355343	0.529069363235	0.626344933187	0.339710678349	0.472563932264	0.733591404932	0.798167099303	0.644435364889	0.273236781363	0.21023514458	0.593779365609	0.475407744787	0.352590604307	0.4334828997	0.671101399329	0.581095748	0.553983075669	0.503519887745	0.545070110318	0.281697917563	0.829418120915	0.276797875808	0.490343886745	0.402663142104	0.306396385081	0.831506821	0.233307943533	0.236951612855
P37.A7.no.no.no.unknown.mzXML	0.655413805172	0.835120234753	0.779374489648	0.685263495629	0.577966817789	0.625343773562	0.656898219657	0.627909254186	0.616707285575	0.529210507	0.644470190822	0.710582045	0.74063179213	0.784303696216	0.614589816193	0.623969253316	0.663418306841	0.644208865178	0.872427148191	0.702880265257	0.6498494657	0.552591586895	0.635444186547	0.622662896811	0.662976534506	0.641441355538	0.684162848158	0.652507109869	0.758767057759	0.823631651824	0.787729085061	0.859422640422	0.780231856989	0.596204236606	0.775275643775	0.637169609726	0.684709571631	0.796081068306	0.608018183588	0.744587205	0.625397930251	0.604127656594	0.678864234161	0.664151082664	0.607893737216	0.601073451801	0.587456382206	0.549422085451	0.758537849966	0.742172392773	0.728151107272	0.575395232	0.807000769904	0.798006718899	0.732437990732	0.790301861105	0.855219369217	0.732468013669	0.523562805715	0.719452663719	0.605705025211	0.632171336839	0.728505235321	0.624175806812	0.678082412517	0.693678149072	0.665616782167	0.642175507716	0.675414895	0.662313949169	0.674643389	0.768931163422	0.666859486	0.753986014984	0.721481054861	0.743648840897	0.770015559	0.737727701393	0.707620533292	0.0	0.736126058396	0.689207823689	0.708365294854	0.914925879909	0.632611450367	0.692016878154	0.744851781745	0.643344081465	0.668557253	0.668127600659	0.716208924709	0.763274090408	0.568757396647	0.567192576567	0.601200130402	0.80145776668	0.6286781897	0.714080568143	0.565353136217	0.688520621221	0.623674617188	0.706578016027	0.76005258236	0.694460375764	0.690375824155	0.738992859522	0.63320585455	0.596609499605	0.79915360123	0.586359940241	0.557015713443	0.671437473	0.662639834506	0.603081864595	0.51980744328	0.73497895947	0.722886426861	0.76399666859	0.617522001809	0.840891679761	0.68340311395	0.839025763	0.72983034354	0.679561537519
P37.B11.no.no.no.unknown.mzXML	0.703909084296	0.842656657843	0.697644903779	0.722255880694	0.717364341	0.724194898552	0.692684320846	0.75035641025	0.738187120524	0.67900059016	0.710637875	0.722667445139	0.755257287245	0.743147884385	0.733150456267	0.655579259378	0.664406792007	0.703461347297	0.81015890338	0.743319219487	0.709452538726	0.703387992742	0.767405019465	0.729817524	0.719464768561	0.764314129471	0.721220973279	0.704082868888	0.78065350489	0.882037940941	0.804111505077	0.822610868621	0.758674850207	0.669179760662	0.809284155905	0.690427575774	0.758197178605	0.725516608549	0.662253224675	0.72001167614	0.743201554615	0.7001115896	0.726250944274	0.701243646851	0.737733944607	0.695564844	0.682891670317	0.701583581448	0.725515616235	0.764726420823	0.76635147335	0.698260761151	0.728668683	0.754394743	0.712160976856	0.838634202161	0.817876651364	0.838340364485	0.72503815055	0.78074106289	0.710123300565	0.759429651323	0.750927976502	0.720675049	0.7004529337	0.754501836982	0.686385046314	0.652224079869	0.761878085119	0.745591971254	0.74096838613	0.732520916465	0.724739998138	0.704135873331	0.743846974	0.75249898299	0.734200965133	0.742417716515	0.705223865442	0.736126058396	0.0	0.701844836851	0.701339052	0.882231837082	0.645243882532	0.768684101231	0.828672145914	0.679022217679	0.705575293147	0.69267793569	0.732897658801	0.762059512524	0.675445796649	0.676886821838	0.71999237472	0.756298339412	0.71348809414	0.741532105258	0.717990789282	0.712615411425	0.738523547261	0.745402650018	0.799363888401	0.583621336249	0.731351856269	0.717811614705	0.682211286636	0.664573032671	0.78220286195	0.679078974123	0.688357788467	0.736149979132	0.746143111508	0.713741882573	0.708629917709	0.750069210625	0.858852985	0.71986951984	0.672735216	0.76964257277	0.722541941971	0.814784491093	0.734792808663	0.6997325387
P37.C11.no.no.no.unknown.mzXML	0.528928521293	0.744337839105	0.71402329186	0.492037669	0.495615343739	0.530736452765	0.433651741301	0.57363750036	0.474685066737	0.481312631963	0.476673633692	0.616618218233	0.611066637417	0.58014474858	0.43361156015	0.511714778732	0.447697147276	0.356895253035	0.831013180916	0.467813949605	0.424792659	0.539980126	0.702041257851	0.553933100885	0.490011542745	0.727964159864	0.522350072284	0.501415363249	0.709714044129	0.857029237571	0.767926688696	0.82983889917	0.63589897391	0.526505575763	0.748660040246	0.416190883	0.64658434	0.730395322865	0.457623430729	0.672134200344	0.688500890754	0.449533360725	0.568222759352	0.41666305725	0.548377200194	0.518610432797	0.468876786203	0.468684106469	0.492390235015	0.535372397465	0.738050374738	0.478370536957	0.614664811037	0.631416829079	0.510324670531	0.802881297704	0.688243636844	0.84006722408	0.557625672779	0.580585232742	0.58255256333	0.512537136462	0.721154870745	0.438910431597	0.386563556853	0.602818344596	0.431403412147	0.431129457	0.557793902116	0.654473601482	0.582142888164	0.583929493128	0.518907120038	0.625994162748	0.538642191847	0.580467254629	0.533967632068	0.534062628767	0.558483289558	0.689207823689	0.701844836851	0.0	0.501006856753	0.835703538395	0.370916133371	0.641341853462	0.712262718137	0.443840811053	0.612623512225	0.509626509471	0.486171435257	0.611981549254	0.472831403736	0.36995567011	0.595875431586	0.746417561916	0.363833997501	0.551090107327	0.538526776308	0.480468118662	0.584664024377	0.661431082508	0.790211793895	0.56066719822	0.581420250372	0.581661074	0.495688291748	0.443468207722	0.580099533277	0.425346027575	0.66001351166	0.500193849	0.607036352804	0.427321436714	0.457489436101	0.548541203194	0.769914288425	0.493806776253	0.396550175491	0.68853556991	0.501170775499	0.823098020646	0.56877273	0.495989182236
